age,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,traded,pos_DF,pos_FW,pos_GK,pos_MF
33,20,1717,3,0,6,1,0.7,86.7,2.0,0,6.86,1.6,1.9,1.3,0.4,5.4,0.7,0.7,0,0.2,0.2,0.5,0.1,0.0,0.1,38.7,0.0,3.8,0.0,1,True,False,False,False
24,31,2676,2,4,2,0,0.6,68.1,2.7,1,6.91,2.2,2.3,1.0,0.6,4.1,0.7,0.2,1,0.5,0.3,0.5,0.1,0.5,0.7,28.2,0.5,1.6,0.0,0,True,False,False,False
28,32,2865,1,0,5,0,0.6,78.5,0.8,0,6.73,2.2,1.6,0.6,0.4,2.0,0.9,0.2,0,1.0,0.3,0.9,0.1,0.3,0.6,38.8,0.4,2.3,0.0,0,True,False,False,False
33,1,90,0,0,0,0,0.0,68.8,1.0,0,6.99,6.0,1.0,4.0,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,0.0,1.0,1.0,32.0,1.0,3.0,0.0,0,True,False,False,False
29,32,2803,2,3,5,0,0.7,76.0,3.7,2,6.8,2.2,1.0,1.4,0.1,1.5,1.2,0.3,0,0.5,0.6,1.2,0.2,0.9,1.5,28.9,0.1,0.5,0.0,1,False,False,False,True
27,6,751,0,0,1,0,0.4,69.4,0.6,0,6.39,1.2,0.8,0.4,0.1,0.9,0.5,0.1,0,0.2,0.9,1.2,0.0,0.5,1.0,15.2,0.3,0.6,0.0,1,False,False,False,True
27,19,1549,2,0,5,0,1.9,73.4,0.6,0,6.89,1.8,0.9,1.8,0.0,0.6,0.5,0.0,0,1.5,0.8,2.5,0.4,1.1,0.0,20.4,0.6,0.6,0.1,0,False,False,False,True
21,4,377,0,1,1,0,0.3,84.1,0.0,0,6.27,1.1,1.0,0.6,0.0,0.5,1.0,0.1,0,0.1,0.0,0.6,0.0,0.3,0.5,20.5,0.0,1.5,0.0,0,False,False,False,True
27,14,1329,0,1,1,2,0.5,79.9,0.9,0,6.52,1.6,1.8,1.1,0.3,3.3,0.5,0.4,1,0.2,0.3,0.3,0.0,0.4,0.4,30.9,0.4,1.6,0.1,0,True,False,False,False
30,33,2713,8,10,4,0,1.7,77.7,0.6,4,7.1,0.7,0.7,0.6,0.0,0.8,0.5,0.0,0,2.8,0.6,1.0,0.1,1.9,1.6,37.2,1.5,2.3,0.3,0,False,False,False,True
19,1,123,0,0,0,0,0.5,66.7,0.0,0,5.9,0.5,0.5,0.0,1.0,2.0,0.5,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.0,0,True,False,False,False
24,0,5,0,0,0,0,0.0,0.0,1.0,0,6.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,True,False,False,False
23,27,2642,3,2,3,1,0.6,85.2,1.1,3,6.95,2.2,2.5,1.6,0.1,1.9,0.5,0.1,0,0.5,0.3,0.7,0.1,0.9,0.7,39.0,0.0,3.5,0.2,1,False,False,False,True
24,32,2888,1,0,1,0,0.6,78.3,3.2,3,7.12,1.5,1.8,0.6,0.6,6.8,0.2,0.7,0,0.2,0.6,0.6,0.0,0.5,0.4,30.0,0.0,2.5,0.0,1,True,False,False,False
26,1,90,0,0,0,0,0.0,77.3,1.0,0,7.52,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0,0.0,0,False,False,True,False
33,26,2281,1,2,8,2,0.6,87.9,1.2,2,7.18,3.4,2.8,2.6,0.1,1.2,1.2,0.4,0,0.7,0.2,2.6,0.1,1.2,0.0,49.5,0.1,2.4,0.1,0,False,False,False,True
41,2,180,0,0,1,0,0.0,61.7,0.0,0,6.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.5,0.0,0,False,False,True,False
34,5,664,1,0,7,0,0.4,68.4,1.1,0,6.13,0.3,0.0,1.1,0.0,0.2,0.3,0.0,0,0.3,0.2,0.7,0.4,0.3,1.5,8.4,0.0,0.1,0.0,0,False,True,False,False
23,0,45,0,0,0,0,0.0,78.4,0.3,0,6.34,1.3,0.3,0.3,0.0,0.3,0.3,0.0,0,0.3,0.0,0.3,0.0,0.0,0.3,12.3,0.0,0.7,0.0,0,False,False,False,True
29,31,2897,2,1,6,0,0.7,74.7,0.4,0,6.61,1.9,2.0,1.2,0.0,1.4,0.9,0.5,0,0.5,0.1,1.4,0.0,1.1,0.8,28.6,0.1,1.8,0.0,0,False,False,False,True
21,12,1051,1,2,2,0,1.5,85.8,0.6,0,6.35,0.5,0.5,0.7,0.0,0.4,1.0,0.2,0,0.8,0.3,1.1,0.0,0.6,0.8,15.5,0.2,0.4,0.0,0,False,False,False,True
24,19,1765,9,0,3,1,1.7,78.6,0.6,1,6.64,0.9,0.3,0.8,0.0,0.3,0.9,0.1,0,0.6,1.0,1.4,0.3,2.0,2.0,22.4,0.1,0.4,0.0,1,False,True,False,False
24,25,2320,1,0,6,0,0.4,84.9,2.8,1,6.99,1.1,2.1,0.9,0.4,4.3,0.1,0.7,0,0.1,0.4,0.7,0.1,0.2,0.3,32.4,0.0,1.0,0.0,0,True,False,False,False
36,2,218,0,0,1,0,0.5,87.9,1.5,0,6.53,0.3,1.5,0.5,1.5,2.8,0.3,0.8,0,0.0,0.3,0.8,0.0,0.3,0.0,31.0,0.0,3.5,0.0,1,False,False,False,True
26,2,124,0,0,0,0,0.5,69.0,1.5,0,6.34,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0,0.0,1.0,0.5,0.0,0.5,2.0,14.5,0.0,0.0,0.0,1,False,True,False,False
30,6,510,0,1,0,0,0.5,80.6,0.0,0,6.37,1.2,0.3,0.1,0.1,0.8,0.5,0.1,0,0.5,0.3,0.3,0.0,0.3,0.7,12.2,0.2,0.3,0.0,0,False,False,False,True
21,0,18,0,0,0,0,1.0,80.0,1.0,0,6.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,False,True,False,False
24,5,535,0,0,3,0,0.6,60.2,3.4,2,7.25,2.9,2.0,1.0,1.0,10.3,0.6,1.1,0,0.3,0.4,0.6,0.0,0.1,0.7,24.4,0.0,2.9,0.0,0,True,False,False,False
33,5,592,0,0,1,0,0.6,87.5,0.5,0,6.43,0.5,1.3,0.4,0.0,1.0,0.3,0.1,0,0.6,0.3,0.6,0.1,0.5,0.0,29.3,0.4,1.3,0.0,0,True,False,False,False
29,28,2522,3,0,4,0,1.0,76.0,0.8,1,6.75,2.4,1.1,1.2,0.0,0.5,0.7,0.1,0,1.0,1.2,1.2,0.2,2.1,1.9,22.4,0.5,0.4,0.1,0,False,False,False,True
31,36,3240,0,0,2,0,0.0,52.1,0.1,2,6.57,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,18.8,0.0,6.4,0.0,0,False,False,True,False
23,7,491,0,0,0,0,0.7,77.8,0.4,0,6.5,1.4,1.3,0.6,0.0,1.6,0.6,0.3,0,0.9,0.4,0.7,0.0,1.7,0.0,19.3,0.3,0.9,0.0,0,False,False,False,True
26,23,2008,2,1,7,1,1.0,73.5,3.2,3,7.22,3.0,3.5,2.2,0.1,2.0,1.0,0.3,0,0.6,0.4,1.9,0.0,1.0,0.9,49.0,0.1,2.6,0.1,0,False,False,False,True
29,4,292,0,0,0,0,0.3,80.6,0.3,0,6.9,2.0,2.5,1.0,0.0,3.8,1.0,0.0,0,1.5,0.0,1.0,0.0,0.5,1.0,42.5,1.0,3.8,0.0,0,False,False,False,True
30,38,3420,0,1,1,0,0.0,51.7,0.5,2,6.8,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,29.8,0.0,9.6,0.0,1,False,False,True,False
30,16,1431,0,0,2,0,0.4,83.8,0.5,0,6.23,1.4,1.0,0.5,0.0,0.4,1.4,0.2,0,0.3,0.5,0.3,0.0,0.5,1.0,31.5,0.0,2.3,0.0,0,False,False,False,True
33,34,3011,5,2,8,0,1.3,75.0,0.4,3,7.0,2.8,1.9,1.5,0.0,1.0,0.9,0.4,0,0.8,0.2,1.8,0.1,1.0,0.0,34.3,0.2,2.7,0.3,0,False,True,False,False
32,16,1440,0,0,0,0,0.0,53.6,0.4,0,6.83,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,30.7,0.0,10.4,0.0,0,False,False,True,False
25,1,249,1,1,1,0,0.9,73.9,0.4,0,6.31,0.7,0.4,0.4,0.0,0.1,0.5,0.0,0,0.4,0.4,0.1,0.0,0.5,0.6,11.8,0.1,0.6,0.0,0,False,False,False,True
22,21,1900,3,8,4,0,0.6,85.5,0.2,2,6.74,1.0,0.9,0.9,0.0,0.2,0.7,0.1,0,0.8,0.5,0.3,0.0,0.5,0.3,32.1,0.6,4.3,0.1,0,False,False,False,True
21,0,1,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True
33,0,37,0,0,0,0,0.8,90.9,0.0,0,6.06,0.5,0.0,0.3,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.0,0.8,0.0,1,True,False,False,False
32,3,263,0,0,2,0,0.2,78.8,0.8,0,6.24,1.0,1.2,2.2,0.0,1.0,0.6,0.4,0,0.4,0.0,1.0,0.0,0.4,0.8,16.0,0.0,0.6,0.0,0,False,False,False,True
25,12,1107,0,1,1,1,0.5,77.6,1.1,1,6.64,2.4,1.6,1.7,0.1,1.1,0.6,0.2,0,0.7,0.4,1.4,0.0,0.3,0.8,31.9,0.9,1.0,0.0,1,True,False,False,False
29,7,608,2,0,1,0,0.8,79.6,0.8,0,6.57,1.9,1.2,1.8,0.0,0.7,1.7,0.1,0,0.1,0.5,1.3,0.1,1.0,0.5,25.8,0.0,1.4,0.0,0,False,False,False,True
31,10,1103,0,5,3,0,0.9,78.6,0.2,0,6.4,0.9,0.3,1.3,0.0,0.2,0.3,0.0,0,0.8,0.3,1.1,0.0,0.9,1.0,17.5,0.6,0.3,0.1,0,False,False,False,True
34,38,3420,0,0,0,0,0.0,80.3,0.3,4,6.81,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1,0.0,0.0,0.1,0.0,0.0,0.1,22.9,0.0,4.1,0.0,0,False,False,True,False
27,22,2069,1,3,6,0,0.5,82.3,0.6,0,6.73,1.8,1.1,0.9,0.1,2.1,1.1,0.3,0,0.8,1.1,1.4,0.0,0.6,1.1,33.8,0.4,1.1,0.0,0,False,False,False,True
23,14,1322,4,4,1,0,1.4,80.7,0.2,0,6.57,1.1,0.3,0.6,0.0,0.2,0.9,0.1,0,0.9,0.5,0.8,0.0,1.0,1.5,16.7,0.6,0.2,0.0,0,False,False,False,True
27,30,2612,1,1,9,0,0.3,90.0,0.5,0,7.05,3.0,2.7,1.3,0.0,1.1,1.0,0.3,0,0.5,0.1,1.4,0.0,0.7,0.8,49.2,0.0,4.0,0.1,0,False,False,False,True
24,9,941,2,0,2,0,1.0,80.6,0.4,0,6.54,1.2,0.8,1.2,0.0,0.5,0.8,0.0,0,0.6,1.1,0.8,0.1,0.8,1.5,26.7,0.1,2.4,0.1,0,False,False,False,True
22,2,206,0,1,1,0,0.5,81.7,0.5,0,6.7,1.3,0.3,1.0,0.0,0.0,0.5,0.2,0,0.8,1.3,1.2,0.0,0.5,0.8,11.8,0.7,0.7,0.0,1,False,False,False,True
23,32,2859,3,3,4,0,0.5,81.3,2.3,1,7.13,1.7,2.0,1.5,0.3,3.1,0.4,0.2,0,0.8,0.8,0.8,0.1,1.3,0.6,45.7,0.7,0.9,0.0,1,False,False,False,True
25,15,1420,0,0,2,0,0.2,82.4,1.4,0,6.63,2.3,1.4,1.4,0.1,1.1,1.5,0.3,0,0.1,0.6,1.0,0.1,1.0,0.7,31.9,0.0,1.8,0.0,0,False,False,False,True
25,4,496,2,1,0,0,0.4,87.9,1.1,0,6.85,0.8,1.1,0.2,0.6,2.0,0.2,0.6,0,0.2,0.3,0.4,0.1,0.0,0.2,30.0,0.0,1.7,0.0,1,False,False,False,True
32,7,695,0,0,1,0,0.1,90.4,1.7,0,6.47,0.8,1.5,0.6,0.6,2.3,0.5,0.4,0,0.0,0.1,0.7,0.0,0.1,0.5,47.4,0.1,2.7,0.0,0,True,False,False,False
25,14,1379,3,1,3,0,1.3,69.3,1.8,0,6.43,0.6,0.3,1.7,0.0,0.4,0.3,0.0,0,0.4,0.1,1.6,0.9,1.5,1.9,12.8,0.1,0.2,0.0,0,False,True,False,False
28,29,2602,0,4,3,0,1.3,86.5,0.5,3,7.1,2.7,2.1,1.8,0.0,0.9,0.7,0.1,0,0.8,0.6,1.4,0.0,1.0,0.9,49.6,0.1,7.2,0.3,0,False,False,False,True
22,6,691,2,0,2,0,1.6,89.8,0.0,2,6.79,0.9,0.5,0.7,0.0,0.1,0.2,0.1,0,1.2,1.5,1.2,0.0,1.1,1.1,27.2,0.5,1.9,0.1,1,False,False,False,True
25,25,2189,0,3,2,0,0.3,76.7,2.1,0,6.71,1.8,1.2,1.1,0.1,1.8,1.2,0.2,0,0.6,0.8,1.1,0.1,1.3,1.1,36.3,0.5,2.3,0.0,0,False,False,False,True
27,14,1139,0,0,2,0,0.7,92.0,1.5,0,6.51,2.4,1.0,1.6,0.0,2.0,2.8,0.3,0,0.2,0.4,0.7,0.1,0.4,1.0,38.4,0.0,1.7,0.0,0,False,False,False,True
24,0,1,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,False,False
24,18,1633,1,2,2,0,0.7,84.3,1.0,0,6.8,2.2,1.4,1.2,0.2,1.7,0.8,0.3,1,0.8,0.7,0.8,0.0,0.7,1.5,35.1,0.6,0.9,0.0,0,False,False,False,True
23,19,1685,3,3,6,0,1.4,85.2,0.8,1,6.63,1.7,0.6,1.1,0.0,0.7,0.6,0.1,0,0.7,0.3,1.5,0.1,1.0,1.2,29.0,0.4,1.2,0.0,1,False,False,False,True
24,20,1835,5,2,4,0,0.9,66.3,0.4,2,6.63,1.8,0.9,0.7,0.0,0.5,1.1,0.2,0,0.9,0.4,1.6,0.0,0.8,1.6,19.2,0.6,0.8,0.0,1,False,False,False,True
28,12,1078,6,0,2,0,1.1,66.3,1.1,0,6.55,0.5,0.1,0.9,0.0,0.4,0.4,0.0,0,0.3,0.5,1.2,0.3,1.3,2.0,12.4,0.0,0.3,0.1,0,False,True,False,False
37,10,951,5,0,2,0,1.2,71.9,1.1,0,6.36,0.2,0.1,0.5,0.0,0.2,0.4,0.0,0,0.7,0.1,1.3,0.9,0.6,1.3,10.7,0.0,0.2,0.0,0,False,True,False,False
23,23,2187,8,1,1,0,1.9,75.2,1.2,1,6.94,1.4,1.3,0.8,0.0,0.6,0.3,0.1,0,1.1,0.9,1.0,0.1,1.0,1.1,26.3,0.5,1.2,0.1,0,False,True,False,False
30,16,1423,1,1,3,0,0.5,73.1,1.5,2,6.8,2.2,2.1,0.9,0.1,2.9,0.8,0.3,0,0.7,0.7,0.8,0.0,0.9,0.4,31.7,0.3,2.5,0.1,0,True,False,False,False
33,6,476,0,0,1,0,0.5,78.7,1.4,0,6.11,0.2,0.0,0.5,0.0,0.5,0.2,0.0,0,0.0,0.0,1.4,0.0,0.5,0.7,8.5,0.0,0.4,0.0,0,False,True,False,False
19,2,295,0,1,0,0,0.3,81.7,0.6,0,6.2,0.6,0.2,0.3,0.0,0.2,0.2,0.0,0,0.2,0.5,0.8,0.0,0.5,0.8,10.0,0.0,0.2,0.0,1,False,False,False,True
23,9,747,0,1,4,0,1.0,63.2,2.3,0,6.43,1.1,0.6,1.0,0.0,0.6,0.5,0.0,0,0.3,0.2,0.5,0.1,0.9,0.6,14.3,0.1,0.2,0.0,1,False,False,False,True
32,24,2158,2,0,9,0,0.1,86.3,2.4,1,6.63,0.4,1.6,0.9,0.7,3.0,0.3,0.5,2,0.1,0.2,0.2,0.1,0.1,0.3,48.0,0.0,2.4,0.0,0,True,False,False,False
32,23,2047,0,0,10,1,0.2,85.2,1.1,0,6.82,2.4,2.9,2.1,0.1,1.1,1.2,0.4,0,0.4,0.3,1.2,0.1,0.7,0.8,48.2,0.0,3.1,0.0,1,False,False,False,True
33,15,1313,2,1,4,0,0.8,76.4,0.8,0,6.94,1.0,2.7,1.1,0.3,2.6,0.4,0.2,0,0.6,0.2,1.2,0.0,0.4,0.5,31.6,0.4,2.2,0.0,1,False,False,False,True
29,11,950,0,2,2,1,0.4,71.3,0.2,0,6.51,1.0,1.2,0.7,0.0,0.9,0.4,0.0,0,1.0,0.5,0.3,0.2,0.2,0.8,16.1,0.8,0.7,0.1,0,False,False,False,True
24,12,1102,0,0,5,0,0.5,70.2,0.5,0,6.56,2.0,1.6,0.9,0.0,0.5,1.5,0.1,0,0.3,0.3,1.2,0.1,0.5,0.2,16.0,0.0,1.4,0.0,0,False,False,False,True
32,26,2434,2,0,8,0,1.0,88.8,0.5,3,6.72,2.4,1.1,1.2,0.3,2.0,1.2,0.4,0,0.3,0.5,1.3,0.1,0.4,0.6,47.9,0.1,2.5,0.0,1,False,False,False,True
31,33,3015,0,5,4,0,0.3,79.4,0.8,2,6.81,2.1,1.1,0.8,0.3,1.8,0.8,0.2,0,1.2,1.1,1.0,0.1,0.3,0.9,40.4,1.3,2.1,0.0,0,False,False,False,True
22,35,3089,1,2,5,0,0.5,85.3,1.2,1,7.15,1.6,1.7,0.7,0.5,6.4,0.5,0.6,0,0.1,0.5,0.8,0.0,0.1,0.1,49.7,0.0,3.6,0.0,0,True,False,False,False
21,0,3,0,0,0,0,0.0,100.0,0.0,0,6.01,0.3,0.7,0.3,0.0,0.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1,True,False,False,False
30,15,1344,0,0,2,0,0.4,77.3,0.8,0,6.57,1.5,0.9,0.7,0.2,3.3,0.9,0.0,0,0.4,0.4,0.4,0.0,0.3,0.4,27.0,0.6,2.2,0.0,0,False,False,False,True
21,2,281,0,0,0,0,0.2,66.7,0.5,0,6.26,0.8,0.1,0.4,0.0,0.1,0.7,0.0,0,0.2,1.4,0.5,0.0,0.5,1.0,9.0,0.0,0.1,0.0,1,False,False,False,True
34,3,270,0,0,0,0,0.0,75.0,0.3,0,5.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,3.3,0.0,0,False,False,True,False
21,9,819,2,0,2,0,1.6,78.0,0.1,2,6.67,2.2,0.9,0.8,0.0,0.4,0.7,0.0,0,0.5,1.3,0.8,0.0,1.9,1.3,16.9,0.2,0.8,0.2,0,False,False,False,True
37,24,2090,0,4,6,1,0.4,81.2,1.3,0,6.72,0.9,0.7,0.9,0.3,2.0,0.2,0.2,0,1.7,0.4,2.8,0.0,0.5,0.8,47.0,1.6,3.3,0.1,1,True,False,False,False
24,31,2737,11,8,7,0,1.2,85.8,0.6,4,7.05,1.3,0.7,0.8,0.0,1.3,1.0,0.3,0,1.4,0.8,1.2,0.0,0.4,0.9,44.7,1.2,3.1,0.1,0,False,False,False,True
33,32,2919,0,1,9,0,0.1,83.1,2.0,0,6.79,1.1,1.9,1.5,0.6,6.3,0.5,0.8,0,0.1,0.1,1.1,0.0,0.2,0.4,33.9,0.0,2.6,0.0,0,True,False,False,False
26,37,3266,0,0,0,1,0.0,44.9,0.1,0,6.66,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,18.9,0.0,5.8,0.0,0,False,False,True,False
28,38,3420,0,0,3,0,0.0,69.0,0.4,0,6.86,0.2,0.1,0.0,0.0,1.2,0.1,0.0,0,0.0,0.1,0.2,0.0,0.0,0.0,37.3,0.0,10.0,0.0,1,False,False,True,False
32,27,2295,8,6,1,0,1.8,81.7,0.4,0,7.1,1.0,0.4,0.8,0.0,0.4,0.8,0.1,0,1.5,1.3,1.1,0.3,0.8,1.5,33.1,0.4,1.3,0.1,0,False,True,False,False
23,2,233,0,0,1,0,0.4,82.4,0.2,0,6.51,1.8,0.8,0.8,0.0,0.2,0.4,0.0,0,0.4,1.2,1.6,0.4,1.6,2.0,21.6,0.2,0.4,0.0,0,False,False,False,True
31,14,1234,0,0,1,0,0.8,92.7,2.2,0,6.98,1.4,1.6,0.4,0.6,3.1,0.2,0.2,0,0.1,0.1,0.2,0.0,0.0,0.1,69.0,0.0,2.6,0.0,0,True,False,False,False
27,1,90,0,0,0,0,1.0,93.1,2.0,0,6.52,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,3.0,0.0,0,True,False,False,False
19,1,60,0,0,0,0,0.3,76.9,0.7,0,6.12,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0,0.3,0.0,0.3,0.0,1.3,0.7,4.3,0.0,0.3,0.0,0,False,True,False,False
26,0,1,0,0,0,0,0.0,0.0,0.0,0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,False
20,17,1510,2,1,2,0,0.8,74.2,0.5,1,6.49,0.8,0.3,1.0,0.0,0.3,0.4,0.0,0,0.5,1.6,0.6,0.3,1.4,1.6,13.5,0.2,0.2,0.0,0,False,True,False,False
21,0,113,1,0,3,0,1.1,85.9,0.0,0,6.33,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0,0.4,0.7,0.3,0.1,0.4,0.0,7.1,0.3,0.1,0.0,1,False,True,False,False
23,2,120,0,0,0,1,0.5,95.5,1.5,0,5.97,1.0,2.0,1.5,0.0,1.0,1.5,0.5,0,0.5,0.5,0.5,0.0,2.0,1.0,33.5,0.0,1.0,0.0,0,False,False,False,True
26,13,1143,1,0,1,1,0.6,87.5,0.8,1,6.7,2.0,0.6,1.5,0.0,0.4,0.3,0.1,0,0.6,0.8,0.9,0.0,1.2,0.4,34.4,0.2,3.1,0.0,0,False,False,False,True
25,35,3092,0,0,3,1,0.3,82.8,1.9,1,7.05,2.5,2.3,0.9,1.0,4.7,0.9,0.6,0,0.2,0.4,0.5,0.0,0.1,0.3,54.0,0.0,5.1,0.0,0,False,False,False,True
19,1,99,0,1,0,0,0.5,78.1,1.0,0,6.89,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,0.5,16.0,0.0,1.0,0.0,0,False,True,False,False
33,18,1662,0,2,6,1,0.2,71.5,0.7,0,6.53,2.2,1.2,1.9,0.5,3.2,0.9,0.1,0,0.5,0.6,0.9,0.0,0.8,0.8,32.9,0.2,1.7,0.1,0,False,False,False,True
28,18,1613,2,1,2,0,1.0,73.8,0.8,0,6.55,1.7,0.7,0.6,0.2,1.3,0.7,0.1,0,0.5,0.6,0.1,0.2,0.6,1.0,22.4,0.5,1.6,0.0,0,False,False,False,True
20,0,7,0,0,0,0,0.0,75.0,0.0,0,5.99,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,False,True,False,False
27,30,2662,6,8,4,1,2.2,82.5,0.2,3,7.34,2.5,1.5,0.9,0.0,0.1,2.5,0.0,0,1.6,3.1,1.8,0.5,2.5,1.4,36.5,0.5,2.3,0.2,0,False,True,False,False
28,26,2243,1,0,5,0,0.3,80.4,0.5,0,6.52,1.0,1.1,0.9,0.1,1.0,0.8,0.1,0,0.7,0.4,0.9,0.2,0.6,1.2,29.7,0.6,1.7,0.0,0,False,False,False,True
27,20,1756,0,0,1,0,0.0,49.4,0.1,1,6.62,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0,20.2,0.0,5.7,0.0,1,False,False,True,False
32,21,1918,0,1,1,0,0.4,74.1,2.4,2,6.81,1.6,2.3,0.5,0.2,2.8,1.0,0.1,1,0.7,0.4,0.2,0.0,0.4,0.4,35.8,0.4,2.2,0.0,0,False,False,False,True
24,15,1414,0,0,3,0,0.2,87.1,2.0,0,6.75,1.5,1.6,0.6,0.7,7.1,0.6,0.3,0,0.0,0.1,0.8,0.1,0.2,0.2,33.8,0.1,2.9,0.0,0,True,False,False,False
21,5,502,3,0,1,0,0.8,65.3,0.8,0,6.37,0.2,0.2,0.4,0.0,0.4,0.1,0.0,0,0.5,0.2,0.7,0.2,0.6,0.0,10.7,0.1,0.2,0.1,1,False,True,False,False
28,25,2282,0,3,7,0,1.2,82.2,1.8,2,7.21,3.1,1.8,1.1,0.1,1.8,1.5,0.3,0,0.9,1.1,1.6,0.1,0.6,1.4,47.6,0.5,1.8,0.0,0,False,False,False,True
30,17,1708,2,4,4,0,0.9,80.9,0.5,0,6.55,0.9,0.7,0.9,0.0,0.3,0.2,0.0,0,0.6,0.5,1.1,0.2,1.5,0.9,18.7,0.5,0.2,0.0,0,False,False,False,True
27,0,20,0,0,0,0,0.0,57.1,0.0,0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.5,3.5,0.0,0.0,0.0,0,False,False,False,True
20,0,84,0,1,0,0,0.0,86.2,0.0,0,6.27,0.3,0.5,0.3,0.0,0.3,0.0,0.0,0,0.5,0.0,0.8,0.0,0.3,0.0,7.3,0.5,0.0,0.0,0,False,False,False,True
22,25,2372,7,0,0,0,1.7,79.9,0.6,2,6.74,1.1,0.8,0.9,0.0,0.6,0.8,0.0,0,0.8,1.7,1.1,0.3,2.3,2.5,15.8,0.2,0.2,0.1,0,False,True,False,False
26,21,1883,0,0,3,0,0.2,80.2,1.1,0,6.77,1.4,1.5,1.4,0.9,6.5,0.1,0.5,0,0.0,0.0,0.4,0.0,0.1,0.3,29.6,0.0,1.4,0.0,0,True,False,False,False
28,10,1083,8,2,2,0,1.7,62.4,1.5,1,6.64,0.5,0.1,1.4,0.0,0.3,0.7,0.1,0,0.5,0.9,0.7,0.9,1.1,2.9,11.4,0.0,0.1,0.0,0,False,True,False,False
33,22,1980,2,3,1,0,0.5,71.9,0.8,0,6.79,1.6,1.5,0.8,0.1,1.9,1.5,0.3,0,1.2,0.3,0.7,0.1,0.6,0.7,42.0,1.0,3.4,0.0,0,False,False,False,True
21,6,563,0,0,2,1,0.5,77.8,1.3,0,6.72,1.9,1.4,1.0,0.5,2.4,0.4,0.8,0,0.6,0.8,1.1,0.0,0.5,0.6,32.6,0.8,1.0,0.0,0,False,False,False,True
27,33,2959,1,4,11,1,1.5,88.2,0.1,2,6.72,2.4,1.4,1.0,0.1,0.9,2.1,0.4,0,0.9,0.7,1.3,0.0,0.6,0.9,57.3,0.1,4.8,0.1,0,False,False,False,True
27,34,2862,4,5,3,0,1.4,87.2,0.2,0,6.78,1.2,1.3,0.5,0.0,0.6,0.6,0.1,0,1.5,0.4,0.7,0.0,1.7,0.6,56.1,0.9,4.5,0.1,1,False,False,False,True
34,0,23,0,0,0,0,0.0,100.0,0.0,0,5.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1,False,False,False,True
